,gbifID,format,identifier,references
8309,2243754479,image/png,https://www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC355736-large.png,
8311,2243755309,image/png,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/ffts/XC358200-large.png,
8312,2243755389,image/png,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/ffts/XC358208-large.png,
8315,2243758289,image/png,https://www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC360694-large.png,
8316,2243759499,image/png,https://www.xeno-canto.org/sounds/uploaded/BADQKSJBSZ/ffts/XC362678-large.png,
8319,2243759749,image/png,https://www.xeno-canto.org/sounds/uploaded/FPZJLPQQAV/ffts/XC363214-large.png,
8321,2243763759,image/png,https://www.xeno-canto.org/sounds/uploaded/GZZOWJJVZS/ffts/XC368076-large.png,
8323,2243768649,image/png,https://www.xeno-canto.org/sounds/uploaded/JPBSNBUUEF/ffts/XC371970-large.png,
8324,2243768794,image/png,https://www.xeno-canto.org/sounds/uploaded/DXYUSANLSN/ffts/XC372963-large.png,
8326,2243771974,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC377704-large.png,
8329,2243774174,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC380070-large.png,
8331,2243774764,image/png,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/ffts/XC379885-large.png,
8332,2243774924,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC380069-large.png,
8335,2243775609,image/png,https://www.xeno-canto.org/sounds/uploaded/BZVYBRUAAE/ffts/XC380590-large.png,
8336,2243775994,image/png,https://www.xeno-canto.org/sounds/uploaded/JZNOJUAIER/ffts/XC381355-large.png,
8338,2243776179,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC380067-large.png,
8340,2243778694,image/png,https://www.xeno-canto.org/sounds/uploaded/HEYJSRUDZZ/ffts/XC385405-large.png,
8342,2243780704,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC387914-large.png,
8344,2243782789,image/png,https://www.xeno-canto.org/sounds/uploaded/VKPKAFSATU/ffts/XC389626-large.png,
8347,2243782824,image/png,https://www.xeno-canto.org/sounds/uploaded/QIUOHGLLRX/ffts/XC387906-large.png,
8349,2243782944,image/png,https://www.xeno-canto.org/sounds/uploaded/PJVICFDZGZ/ffts/XC390267-large.png,
8351,2243784299,image/png,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/ffts/XC391009-large.png,
8352,2243784829,image/png,https://www.xeno-canto.org/sounds/uploaded/GNYVMVEMZX/ffts/XC392260-large.png,
8354,2243785949,image/png,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/ffts/XC393507-large.png,
8356,2243785984,image/png,https://www.xeno-canto.org/sounds/uploaded/BMRZWILYRR/ffts/XC393406-large.png,
8358,2243789574,image/png,https://www.xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC397319-large.png,
8360,2243792894,image/png,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/ffts/XC401610-large.png,
8362,2243793519,image/png,https://www.xeno-canto.org/sounds/uploaded/JTBQUXVEZM/ffts/XC401345-large.png,
8364,2243794409,image/png,https://www.xeno-canto.org/sounds/uploaded/AXTFCLIYDF/ffts/XC401608-large.png,
8367,2243794539,image/png,https://www.xeno-canto.org/sounds/uploaded/NKZQLCJFUU/ffts/XC403432-large.png,
8369,2243795639,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC403339-large.png,
8370,2243798774,image/png,https://www.xeno-canto.org/sounds/uploaded/CCUCXWCPSW/ffts/XC406811-large.png,
8373,2243801799,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC411052-large.png,
8375,2243802199,image/png,https://www.xeno-canto.org/sounds/uploaded/RWHGTWZNPX/ffts/XC410002-large.png,
8377,2243802299,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC411051-large.png,
8378,2243802974,image/png,https://www.xeno-canto.org/sounds/uploaded/EHGWCIGILC/ffts/XC411879-large.png,
8381,2243803199,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC412825-large.png,
8382,2243803359,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC413352-large.png,
8384,2243803364,image/png,https://www.xeno-canto.org/sounds/uploaded/FPZJLPQQAV/ffts/XC411490-large.png,
8387,2243803669,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC413359-large.png,
8389,2243803809,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC411056-large.png,
8391,2243804789,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC413355-large.png,
8393,2243804834,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC413350-large.png,
8394,2243805919,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC416580-large.png,
8396,2243814564,image/png,https://www.xeno-canto.org/sounds/uploaded/VXZDHTKCBO/ffts/XC42515-large.png,
8399,2243816364,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC426753-large.png,
8400,2243819264,image/png,https://www.xeno-canto.org/sounds/uploaded/GNEWSLMDAM/ffts/XC432129-large.png,
8402,2243820134,image/png,https://www.xeno-canto.org/sounds/uploaded/VOLIQOYWKG/ffts/XC430404-large.png,
8405,2243821419,image/png,https://www.xeno-canto.org/sounds/uploaded/HVBWFBBDKO/ffts/XC434310-large.png,
8406,2243824669,image/png,https://www.xeno-canto.org/sounds/uploaded/OIRPLEZESB/ffts/XC438387-large.png,
8409,2243826759,image/png,https://www.xeno-canto.org/sounds/uploaded/XIBLXHRPJO/ffts/XC438872-large.png,
8411,2243829564,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC444111-large.png,
8413,2243830544,image/png,https://www.xeno-canto.org/sounds/uploaded/BTOFEKXFGW/ffts/XC444112-large.png,
8415,2243833794,image/png,https://www.xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/ffts/XC446627-large.png,
8417,2243834514,image/png,https://www.xeno-canto.org/sounds/uploaded/BLMSIUFTFU/ffts/XC448602-large.png,
8418,2243839409,image/png,https://www.xeno-canto.org/sounds/uploaded/TFOGOENSTQ/ffts/XC452981-large.png,
8420,2243841219,image/png,https://www.xeno-canto.org/sounds/uploaded/TWFZBTJSET/ffts/XC457004-large.png,
8423,2243841449,image/png,https://www.xeno-canto.org/sounds/uploaded/RFGQDPLDEC/ffts/XC456957-large.png,
8424,2243845334,image/png,https://www.xeno-canto.org/sounds/uploaded/SNRCANJSRX/ffts/XC459658-large.png,
8427,2243845824,image/png,https://www.xeno-canto.org/sounds/uploaded/HNYFHZLJOD/ffts/XC462337-large.png,
8428,2243846264,image/png,https://www.xeno-canto.org/sounds/uploaded/RLRHCUIPIY/ffts/XC462064-large.png,
8430,2243847094,image/png,https://www.xeno-canto.org/sounds/uploaded/ZAYRKGLCPE/ffts/XC463242-large.png,
8433,2243848944,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC462964-large.png,
8434,2243848984,image/png,https://www.xeno-canto.org/sounds/uploaded/DTZLNOCPHK/ffts/XC464601-large.png,
8436,2243856214,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472894-large.png,
8438,2243858229,image/png,https://www.xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC472893-large.png,
8441,2243858304,image/png,https://www.xeno-canto.org/sounds/uploaded/SDPCHKOHRH/ffts/XC471631-large.png,
8443,2243865464,image/png,https://www.xeno-canto.org/sounds/uploaded/KJIUMYQVMO/ffts/XC56195-large.png,
8445,2243866484,image/png,https://www.xeno-canto.org/sounds/uploaded/KJIUMYQVMO/ffts/XC56194-large.png,
8446,2243866829,image/png,https://www.xeno-canto.org/sounds/uploaded/ILUHRFXDNU/ffts/XC55753-large.png,
8448,2243877134,image/png,https://www.xeno-canto.org/sounds/uploaded/RKAYEOOLQW/ffts/XC76919-large.png,
8451,2243879264,image/png,https://www.xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC78089-large.png,
8452,2243892229,image/png,https://www.xeno-canto.org/sounds/uploaded/VCROLXMVLX/ffts/XC99908-large.png,
8454,2243892239,image/png,https://www.xeno-canto.org/sounds/uploaded/WMQCDQHXRZ/ffts/XC98842-large.png,
8457,2243892364,image/png,https://www.xeno-canto.org/sounds/uploaded/SEIQHUBHAF/ffts/XC98934-large.png,
8459,2244225799,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/39081318/original.jpeg,https://www.inaturalist.org/photos/39081318
8460,2244243109,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/39198368/original.jpg,https://www.inaturalist.org/photos/39198368
8461,2244292399,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/39385884/original.jpeg,https://www.inaturalist.org/photos/39385884
8462,2244292399,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/39385879/original.jpeg,https://www.inaturalist.org/photos/39385879
8463,2245576399,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2012/large/450902.jpg,https://www.artportalen.se/Image/1215527
8464,2245576399,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2012/large/450901.jpg,https://www.artportalen.se/Image/1215526
8465,2245576404,image/jpeg,https://www.artportalen.se/MediaLibrary/birds/2013/large/458149.jpg,https://www.artportalen.se/Image/1222774
8466,2245970479,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/11/f56433a9-4878-46c5-bc35-b99969307de6_image.jpg,https://www.artportalen.se/Image/2256672
8467,2245972364,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/11/a4fcadc9-9970-4486-8fe9-6b8ff73b3bd0_image.jpg,https://www.artportalen.se/Image/2256775
8468,2246013384,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/11/9b984785-dda5-42bc-a8f2-8be1b1971eb4_image.jpg,https://www.artportalen.se/Image/2259011
8469,2246017839,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/11/a06b4f5b-f763-4a17-930a-675bf9fd695f_image.jpg,https://www.artportalen.se/Image/2259379
8470,2246343264,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/11/9ca92af7-1a47-4677-b61c-14ef8e15e53e_image.jpg,https://www.artportalen.se/Image/2262124
8471,2246360399,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/11/81cbf237-b1fa-44f7-9aca-bcb7335e7775_image.jpg,https://www.artportalen.se/Image/2262534
8472,2246415069,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/11/9692a116-29ec-4f1f-84af-45226d5bdb0f_image.jpg,https://www.artportalen.se/Image/2262868
8473,2246605314,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/12/c86a2d0c-63c9-4311-994f-7288ad6704fb_image.jpg,https://www.artportalen.se/Image/2263894
8474,2246606104,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/12/dc0f4c41-f2f1-418c-90e3-966b73ec4324_image.jpg,https://www.artportalen.se/Image/2263874
8475,2246698509,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/12/b60bb09c-99e5-4857-9bf7-27ac92291c8c_image.jpg,https://www.artportalen.se/Image/2264715
8476,2246800009,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/12/ac731078-5337-4671-a879-5ec81135b040_image.jpg,https://www.artportalen.se/Image/2266161
8477,2246829484,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/12/3d741fde-3c2d-4f7d-9a04-5dd8ac890ee7_image.jpg,https://www.artportalen.se/Image/2268277
8478,2246860844,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/12/25e5ae51-4116-49eb-b380-a3a9c8053738_image.jpg,https://www.artportalen.se/Image/2269605
8479,2246878184,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/12/b8df494b-27f1-4318-8377-c85a274d4301_image.jpg,https://www.artportalen.se/Image/2270279
8480,2247020704,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/12/b5eb0e1a-46d9-44d0-bd90-e3bf109d998a_image.jpg,https://www.artportalen.se/Image/2276011
8481,2247038939,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/1/6dd5a751-ecfa-4595-b626-afa9bf1ee693_image.jpg,https://www.artportalen.se/Image/2276629
8482,2247045419,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/1/726fd815-138f-4813-a7ed-0c8d14bde086_image.jpg,https://www.artportalen.se/Image/2276689
8483,2247045419,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/1/9d8aeb5b-5a0e-4aa3-8e3b-5d650dceee43_image.jpg,https://www.artportalen.se/Image/2276690
8484,2247193099,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/1/b61eef66-4d4f-4237-b929-ad37353a81e0_image.jpg,https://www.artportalen.se/Image/2282044
8485,2247258254,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/1/fd7b136b-daa2-4479-a10a-6ec2a1ddd0fa_image.jpg,https://www.artportalen.se/Image/2284876
8486,2247276524,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/1/beff8332-3d86-4a99-959f-bbc4c283d345_image.jpg,https://www.artportalen.se/Image/2285463
8487,2247284319,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/1/58547d15-f7d4-421d-af03-e98d90f71b0f_image.jpg,https://www.artportalen.se/Image/2285940
8488,2247354919,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/1/94d21ae0-bf53-4948-bcc8-643b3df054f7_image.jpg,https://www.artportalen.se/Image/2289406
8489,2247415709,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/200de01f-d9ed-41c7-8571-f2d8927577a0_image.jpg,https://www.artportalen.se/Image/2292479
8490,2247415709,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/b6c7b477-f673-4a23-8c70-c0597a7741b3_image.jpg,https://www.artportalen.se/Image/2292478
8491,2247415709,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/de189b06-3e5f-4d9f-b7e2-c240a498b656_image.jpg,https://www.artportalen.se/Image/2292477
8492,2247420819,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/052c8fb3-4dd6-4132-9b7c-64307355ce51_image.jpg,https://www.artportalen.se/Image/2292816
8493,2247443759,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/20137218-9c51-40e7-b632-9e16673b3b22_image.jpg,https://www.artportalen.se/Image/2294346
8494,2247590854,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/af652912-dc70-44fc-866c-e30666cff3d0_image.jpg,https://www.artportalen.se/Image/2302283
8495,2247590854,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/dd98653c-c839-4a1e-b3a5-fbf8dc2a752a_image.jpg,https://www.artportalen.se/Image/2302282
8496,2247619449,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/875d928f-523a-4184-ad7f-099156d74246_image.jpg,https://www.artportalen.se/Image/2304283
8497,2247660304,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/db9c497c-0897-4e20-af15-7b8abdb23143_image.jpg,https://www.artportalen.se/Image/2306120
8498,2251006149,image/jpeg,http://www.boldsystems.org/pics/NLAVE/ZMA.AVES.57361_lat+1455560474.jpg,http://bins.boldsystems.org/index.php/Public_RecordView?processid=NLAVE151-11
8499,2251006149,image/jpeg,http://www.boldsystems.org/pics/NLAVE/ZMA.AVES.57361_dor+1455560468.jpg,http://bins.boldsystems.org/index.php/Public_RecordView?processid=NLAVE151-11
8500,2251006149,image/jpeg,http://www.boldsystems.org/pics/NLAVE/ZMA.AVES.57361_ven+1455560482.jpg,http://bins.boldsystems.org/index.php/Public_RecordView?processid=NLAVE151-11
8501,2251982274,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40512510/original.jpeg,https://www.inaturalist.org/photos/40512510
8502,2251982274,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40512512/original.jpeg,https://www.inaturalist.org/photos/40512512
8503,2251999389,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40630810/original.jpeg,https://www.inaturalist.org/photos/40630810
8504,2251999389,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40630787/original.jpeg,https://www.inaturalist.org/photos/40630787
8505,2252368474,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2019/6/fac0d98d-71af-4a58-9df4-4d11edb2ebab_image.jpg,
8506,2265828579,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/41335469/original.jpeg,https://www.inaturalist.org/photos/41335469
8507,2265828579,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/41335438/original.jpeg,https://www.inaturalist.org/photos/41335438
8508,2269219919,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40723896/original.jpeg,https://www.inaturalist.org/photos/40723896
8509,2269219919,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40723895/original.jpeg,https://www.inaturalist.org/photos/40723895
8510,2269219919,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40723889/original.jpeg,https://www.inaturalist.org/photos/40723889
8511,2269219919,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40723887/original.jpeg,https://www.inaturalist.org/photos/40723887
8512,2269328574,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/42521039/original.jpeg,https://www.inaturalist.org/photos/42521039
8513,2269331234,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/42543490/original.jpeg,https://www.inaturalist.org/photos/42543490
8514,2270890539,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/097173bf-52a6-46be-ac7d-364c58b9f77c_image.jpg,https://www.artportalen.se/Image/2292838
8515,2270890539,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/2/39c17511-f5e7-4787-96df-fe07d5440baa_image.jpg,https://www.artportalen.se/Image/2292839
8516,2271081544,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/3/0ed7a025-973c-4230-ac4d-d0b79ef9dc76_image.jpg,https://www.artportalen.se/Image/2314639
8517,2271236299,image/jpeg,https://www.artportalen.se/MediaLibrary/2019/3/e9161a34-4e2c-4624-bad7-e7dbd4f036d4_image.jpg,https://www.artportalen.se/Image/2321013
8518,2273232884,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/42619481/original.jpg,https://www.inaturalist.org/photos/42619481
8519,2273232884,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/42619486/original.jpg,https://www.inaturalist.org/photos/42619486
8520,2283065349,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/43388814/original.jpg,https://www.inaturalist.org/photos/43388814
8521,2283065349,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/43388785/original.jpg,https://www.inaturalist.org/photos/43388785
8522,2283074164,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/43441161/original.jpg,https://www.inaturalist.org/photos/43441161
8523,2283074164,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/43441152/original.jpg,https://www.inaturalist.org/photos/43441152
8524,2283108089,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/43645289/original.jpeg,https://www.inaturalist.org/photos/43645289
8525,2283169989,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/43996880/original.jpeg,https://www.inaturalist.org/photos/43996880
8526,2283169989,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/43999210/original.jpeg,https://www.inaturalist.org/photos/43999210
8527,2283169989,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/43999212/original.jpeg,https://www.inaturalist.org/photos/43999212
8528,2283226374,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/44338241/original.jpeg,https://www.inaturalist.org/photos/44338241
8529,2283226374,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/44338330/original.jpeg,https://www.inaturalist.org/photos/44338330
8530,2283226374,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/44338351/original.jpeg,https://www.inaturalist.org/photos/44338351
8531,2294458369,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/44715682/original.jpg,https://www.inaturalist.org/photos/44715682
8532,2294505209,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/45006268/original.jpg,https://www.inaturalist.org/photos/45006268
8533,2311318134,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/46158970/original.jpg,https://www.inaturalist.org/photos/46158970
8534,2311326554,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/46197382/original.jpeg,https://www.inaturalist.org/photos/46197382
8535,2311332614,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/46254836/original.jpg,https://www.inaturalist.org/photos/46254836
8536,2311332614,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/46254841/original.jpg,https://www.inaturalist.org/photos/46254841
8537,2311372649,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/46480768/original.jpeg,https://www.inaturalist.org/photos/46480768
8538,2311410194,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/46724824/original.jpeg,https://www.inaturalist.org/photos/46724824
8539,2311428314,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/46836430/original.jpeg,https://www.inaturalist.org/photos/46836430
8540,2331948059,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/47434628/original.jpg,https://www.inaturalist.org/photos/47434628
8541,2336703654,image/jpeg,https://www.artportalen.se/MediaLibrary/2018/9/240d3afd-40ac-438e-b156-eb8defa9cc8f_image.jpg,https://www.artportalen.se/Image/2207721
8542,2350380649,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/47848263/original.jpg,https://www.inaturalist.org/photos/47848263
8543,2350438814,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48242493/original.jpg,https://www.inaturalist.org/photos/48242493
8547,2360424159,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2019/8/a200c313-6e83-43e3-a515-3281b4e392c4_image.jpg,
8548,2366094454,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48636237/original.jpg,https://www.inaturalist.org/photos/48636237
8549,2366094454,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48636251/original.jpg,https://www.inaturalist.org/photos/48636251
8550,2366094454,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48636244/original.jpg,https://www.inaturalist.org/photos/48636244
8551,2397510149,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48955287/original.jpeg,https://www.inaturalist.org/photos/48955287
8552,2397510149,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/48955274/original.jpeg,https://www.inaturalist.org/photos/48955274
8553,2397552779,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/49258511/original.jpg,https://www.inaturalist.org/photos/49258511
8554,2397576629,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/49409205/original.jpeg,https://www.inaturalist.org/photos/49409205
8555,2397584999,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/49468140/original.jpeg,https://www.inaturalist.org/photos/49468140
8556,2397630824,image/jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/49783516/original.jpeg,https://www.inaturalist.org/photos/49783516
8557,2397968879,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/232318.jpg,
8558,2398179234,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/463064.jpg,
8559,2398212429,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2017/4/ecd3d844-e7ab-452d-9c51-a5cb3a73e093_image.jpg,
8560,2398291074,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/316401.jpg,
8561,2398448654,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/115347.jpg,
8562,2398704309,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/401814.jpg,
8563,2398704309,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/401815.jpg,
8564,2398744669,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2016/5/0873df27-33df-4bae-a50f-9515c9682d86_image.jpg,
8565,2398754924,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2017/3/ec062726-ad4c-4971-9f15-94d7b0f51e0d_image.jpg,
8566,2398940494,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/458485.jpg,
8567,2399286294,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/118613.jpg,
8568,2399360994,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2017/1/6a95d539-26c4-4afb-93d3-6686db184584_image.jpg,
8569,2399360994,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2017/1/1e20c0e8-4d4f-4b9c-9592-a1a85f5f5ba2_image.jpg,
8570,2399360994,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2017/1/a85250a2-70ac-4ab4-b05a-75fe10b11cbe_image.jpg,
8571,2399487094,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/288516.jpg,
8572,2399487094,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/288515.jpg,
8573,2399745964,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2016/2/4df19f31-c6fc-44b3-93a6-daf6814dbad8_image.jpg,
8574,2399902374,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/112102.jpg,
8575,2400017649,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/395743.jpg,
8576,2400407234,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2009/large/107318.jpg,
8577,2400412969,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/471018.jpg,
8578,2400424939,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/370617.jpg,
8579,2400516874,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/287493.jpg,
8580,2400617969,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/121766.jpg,
8581,2400617969,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2010/large/121767.jpg,
8582,2400640869,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/409586.jpg,
8583,2400670809,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2011/large/227404.jpg,
8584,2400714369,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/2015/5/84ad86a7-9b95-4ce3-a503-f3180029e39f_image.jpg,
8585,2400922054,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/245259.jpg,
8586,2400922054,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/245262.jpg,
8587,2400922054,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/245261.jpg,
8588,2400922054,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2012/large/245263.jpg,
8589,2400934649,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2013/large/316944.jpg,
8590,2401081724,image/jpeg,https://www.artsobservasjoner.no/MediaLibrary/birds/2014/large/395562.jpg,
